reference_code,url,price,currency,life_span,material_label,size_label,collection,price_eur
WSSA0018,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651435029.html#dept=EU_Santos-de-Cartier,7650.0,EUR,Q4 September 2022,Other,Medium,Santos,7650.0
WSSA0029,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651435035.html#dept=EU_Santos-de-Cartier,7000.0,EUR,Q4 September 2022,Other,Medium,Santos,7000.0
WSSA0030,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651435037.html#dept=EU_Santos-de-Cartier,7650.0,EUR,Q4 September 2022,Other,Medium,Santos,7650.0
WSSA0037,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651435039.html#dept=EU_Santos-de-Cartier,8000.0,EUR,Q4 September 2022,Other,Medium,Santos,8000.0
WSSA0039,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651435040.html#dept=EU_Santos-de-Cartier,8100.0,EUR,Q4 September 2022,Other,Medium,Santos,8100.0
WHSA0009,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651438001.html#dept=EU_Santos-de-Cartier,29800.0,EUR,Q4 September 2022,Other,Medium,Santos,29800.0
WHSA0015,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651438004.html#dept=EU_Santos-de-Cartier,29800.0,EUR,Q4 September 2022,Other,Medium,Santos,29800.0
WHSA0016,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651438005.html#dept=EU_Santos-de-Cartier,68500.0,EUR,Q4 September 2022,Other,Medium,Santos,68500.0
WHSA0018,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651438006.html#dept=EU_Santos-de-Cartier,55000.0,EUR,Q4 September 2022,Other,Medium,Santos,55000.0
WJSA0010,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651439542.html#dept=EU_Santos-de-Cartier,46200.0,EUR,Q4 September 2022,Other,Medium,Santos,46200.0
WGSA0018,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447092.html#dept=EU_Santos-de-Cartier,36400.0,EUR,Q4 September 2022,Other,Medium,Santos,36400.0
WGSA0019,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447094.html#dept=EU_Santos-de-Cartier,19400.0,EUR,Q4 September 2022,Other,Medium,Santos,19400.0
WGSA0028,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447102.html#dept=EU_Santos-de-Cartier,16800.0,EUR,Q4 September 2022,Other,Medium,Santos,16800.0
WGSA0029,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447104.html#dept=EU_Santos-de-Cartier,36400.0,EUR,Q4 September 2022,Other,Medium,Santos,36400.0
WGSA0030,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447106.html#dept=EU_Santos-de-Cartier,32600.0,EUR,Q4 September 2022,Other,Medium,Santos,32600.0
WGSA0031,https://www.cartier.com/fr-fr/montre-santos-de-cartier_cod44733502651447108.html#dept=EU_Santos-de-Cartier,32600.0,EUR,Q4 September 2022,Other,Medium,Santos,32600.0
W2SA0025,https://www.cartier.com/fr-fr/montre-santos-dumont_cod18706561955345973.html#dept=EU_Santos-de-Cartier,8900.0,EUR,Q4 September 2022,Other,Medium,Santos,8900.0
WSSA0032,https://www.cartier.com/fr-fr/montre-santos-dumont_cod25372685655501884.html#dept=EU_Santos-de-Cartier,6150.0,EUR,Q4 September 2022,Other,Medium,Santos,6150.0
WJSA0017,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651434950.html#dept=EU_Santos-de-Cartier,18400.0,EUR,Q4 September 2022,Other,Medium,Santos,18400.0
WSSA0022,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651435031.html#dept=EU_Santos-de-Cartier,4100.0,EUR,Q4 September 2022,Other,Medium,Santos,4100.0
WSSA0023,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651435033.html#dept=EU_Santos-de-Cartier,3850.0,EUR,Q4 September 2022,Other,Medium,Santos,3850.0
WJSA0016,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651439543.html#dept=EU_Santos-de-Cartier,21400.0,EUR,Q4 September 2022,Other,Medium,Santos,21400.0
WGSA0021,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651447096.html#dept=EU_Santos-de-Cartier,12400.0,EUR,Q4 September 2022,Other,Medium,Santos,12400.0
WGSA0022,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651447098.html#dept=EU_Santos-de-Cartier,10800.0,EUR,Q4 September 2022,Other,Medium,Santos,10800.0
WGSA0027,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651447100.html#dept=EU_Santos-de-Cartier,14400.0,EUR,Q4 September 2022,Other,Medium,Santos,14400.0
WGSA0032,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651447110.html#dept=EU_Santos-de-Cartier,16100.0,EUR,Q4 September 2022,Other,Medium,Santos,16100.0
WGSA0034,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651447112.html#dept=EU_Santos-de-Cartier,19400.0,EUR,Q4 September 2022,Other,Medium,Santos,19400.0
W2SA0011,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651456358.html#dept=EU_Santos-de-Cartier,6000.0,EUR,Q4 September 2022,Other,Medium,Santos,6000.0
W2SA0012,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651456359.html#dept=EU_Santos-de-Cartier,5550.0,EUR,Q4 September 2022,Other,Medium,Santos,5550.0
W2SA0015,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651456360.html#dept=EU_Santos-de-Cartier,7750.0,EUR,Q4 September 2022,Other,Medium,Santos,7750.0
W2SA0017,https://www.cartier.com/fr-fr/montre-santos-dumont_cod44733502651456362.html#dept=EU_Santos-de-Cartier,8650.0,EUR,Q4 September 2022,Other,Medium,Santos,8650.0
WGTA0047,https://www.cartier.com/fr-fr/montre-tank-americaine_cod20346390236207786.html#dept=EU_Tank,16400.0,EUR,Q4 September 2022,Other,Medium,Tank,16400.0
WSTA0016,https://www.cartier.com/fr-fr/montre-tank-americaine_cod25372685655501889.html#dept=EU_Tank,3900.0,EUR,Q4 September 2022,Other,Medium,Tank,3900.0
WSTA0043,https://www.cartier.com/fr-fr/montre-tank-americaine_cod25372685655501893.html#dept=EU_Tank,3900.0,EUR,Q4 September 2022,Other,Medium,Tank,3900.0
WSTA0044,https://www.cartier.com/fr-fr/montre-tank-americaine_cod343549805672364.html#dept=EU_Tank,5000.0,EUR,Q4 September 2022,Other,Medium,Tank,5000.0
WSTA0045,https://www.cartier.com/fr-fr/montre-tank-americaine_cod343549805672365.html#dept=EU_Tank,6150.0,EUR,Q4 September 2022,Other,Medium,Tank,6150.0
WJTA0003,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651434954.html#dept=EU_Tank,23700.0,EUR,Q4 September 2022,Other,Medium,Tank,23700.0
WSTA0017,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651435042.html#dept=EU_Tank,5000.0,EUR,Q4 September 2022,Other,Medium,Tank,5000.0
WSTA0018,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651435043.html#dept=EU_Tank,6150.0,EUR,Q4 September 2022,Other,Medium,Tank,6150.0
WGTA0046,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651447151.html#dept=EU_Tank,14800.0,EUR,Q4 September 2022,Other,Medium,Tank,14800.0
WB707931,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651450797.html#dept=EU_Tank,22200.0,EUR,Q4 September 2022,Other,Medium,Tank,22200.0
W2607456,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651459582.html#dept=EU_Tank,11400.0,EUR,Q4 September 2022,Other,Medium,Tank,11400.0
W2609156,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651459584.html#dept=EU_Tank,16400.0,EUR,Q4 September 2022,Other,Medium,Tank,16400.0
W2620030,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651459586.html#dept=EU_Tank,14800.0,EUR,Q4 September 2022,Other,Medium,Tank,14800.0
HPI00724,https://www.cartier.com/fr-fr/montre-tank-americaine_cod44733502651464121.html#dept=EU_Tank,59500.0,EUR,Q4 September 2022,Other,Medium,Tank,59500.0
WGTA0042,https://www.cartier.com/fr-fr/montre-tank-asymetrique_cod25372685655505430.html#dept=EU_Tank,33500.0,EUR,Q4 September 2022,Other,Medium,Tank,33500.0
WGTA0043,https://www.cartier.com/fr-fr/montre-tank-asymetrique_cod25372685655505431.html#dept=EU_Tank,29700.0,EUR,Q4 September 2022,Other,Medium,Tank,29700.0
WGTA0044,https://www.cartier.com/fr-fr/montre-tank-asymetrique_cod25372685655505432.html#dept=EU_Tank,29700.0,EUR,Q4 September 2022,Other,Medium,Tank,29700.0
WHTA0011,https://www.cartier.com/fr-fr/montre-tank-asymetrique_cod25372685655505437.html#dept=EU_Tank,66000.0,EUR,Q4 September 2022,Other,Medium,Tank,66000.0
HPI01370,https://www.cartier.com/fr-fr/montre-tank-asymetrique_cod25372685655516912.html#dept=EU_Tank,105000.0,EUR,Q4 September 2022,Other,Medium,Tank,105000.0
WHTA0012,https://www.cartier.com/fr-fr/montre-tank-asymetrique_cod44733502651438010.html#dept=EU_Tank,75000.0,EUR,Q4 September 2022,Other,Medium,Tank,75000.0
WGTA0088,https://www.cartier.com/fr-fr/montre-tank-chinoise_cod1647597282999676.html#dept=EU_Tank,29100.0,EUR,Q4 September 2022,Other,Medium,Tank,29100.0
WHTA0008,https://www.cartier.com/fr-fr/montre-tank-cintree_cod44733502651438008.html#dept=EU_Tank,69000.0,EUR,Q4 September 2022,Other,Medium,Tank,69000.0
WHTA0009,https://www.cartier.com/fr-fr/montre-tank-cintree_cod44733502651438009.html#dept=EU_Tank,76500.0,EUR,Q4 September 2022,Other,Medium,Tank,76500.0
WGTA0025,https://www.cartier.com/fr-fr/montre-tank-cintree_cod44733502651447138.html#dept=EU_Tank,22100.0,EUR,Q4 September 2022,Other,Medium,Tank,22100.0
WGTA0026,https://www.cartier.com/fr-fr/montre-tank-cintree_cod44733502651447140.html#dept=EU_Tank,22100.0,EUR,Q4 September 2022,Other,Medium,Tank,22100.0
WGTA0027,https://www.cartier.com/fr-fr/montre-tank-cintree_cod44733502651447142.html#dept=EU_Tank,25500.0,EUR,Q4 September 2022,Other,Medium,Tank,25500.0
HPI01123,https://www.cartier.com/fr-fr/montre-tank-cintree_cod44733502651459461.html#dept=EU_Tank,109000.0,EUR,Q4 September 2022,Other,Medium,Tank,109000.0
WSTA0005,https://www.cartier.com/fr-fr/montre-tank-francaise_cod25372685655524336.html#dept=EU_Tank,4200.0,EUR,Q4 September 2022,Other,Medium,Tank,4200.0
WJTA0022,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651434968.html#dept=EU_Tank,27000.0,EUR,Q4 September 2022,Other,Medium,Tank,27000.0
WJTA0023,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651434970.html#dept=EU_Tank,31100.0,EUR,Q4 September 2022,Other,Medium,Tank,31100.0
WJTA0024,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651434972.html#dept=EU_Tank,27000.0,EUR,Q4 September 2022,Other,Medium,Tank,27000.0
WJTA0025,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651439548.html#dept=EU_Tank,31100.0,EUR,Q4 September 2022,Other,Medium,Tank,31100.0
WGTA0029,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651447144.html#dept=EU_Tank,21400.0,EUR,Q4 September 2022,Other,Medium,Tank,21400.0
WGTA0030,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651447146.html#dept=EU_Tank,24900.0,EUR,Q4 September 2022,Other,Medium,Tank,24900.0
WGTA0031,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651447148.html#dept=EU_Tank,21400.0,EUR,Q4 September 2022,Other,Medium,Tank,21400.0
WGTA0032,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651447149.html#dept=EU_Tank,24900.0,EUR,Q4 September 2022,Other,Medium,Tank,24900.0
W2TA0003,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651456365.html#dept=EU_Tank,6600.0,EUR,Q4 September 2022,Other,Medium,Tank,6600.0
W4TA0008,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651456389.html#dept=EU_Tank,7950.0,EUR,Q4 September 2022,Other,Medium,Tank,7950.0
W4TA0009,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651456390.html#dept=EU_Tank,9000.0,EUR,Q4 September 2022,Other,Medium,Tank,9000.0
W51007Q4,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651456392.html#dept=EU_Tank,6200.0,EUR,Q4 September 2022,Other,Medium,Tank,6200.0
W51008Q3,https://www.cartier.com/fr-fr/montre-tank-francaise_cod44733502651456393.html#dept=EU_Tank,3600.0,EUR,Q4 September 2022,Other,Medium,Tank,3600.0
WGTA0067,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod13452677149801337.html#dept=EU_Tank,11000.0,EUR,Q4 September 2022,Other,Medium,Tank,11000.0
WGTA0160,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod1647597294937569.html#dept=EU_Tank,13200.0,EUR,Q4 September 2022,Other,Medium,Tank,13200.0
WJTA0010,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651434956.html#dept=EU_Tank,18800.0,EUR,Q4 September 2022,Other,Medium,Tank,18800.0
WJTA0014,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651434960.html#dept=EU_Tank,23800.0,EUR,Q4 September 2022,Other,Medium,Tank,23800.0
WJTA0020,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651434964.html#dept=EU_Tank,33600.0,EUR,Q4 September 2022,Other,Medium,Tank,33600.0
WJTA0021,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651434966.html#dept=EU_Tank,40100.0,EUR,Q4 September 2022,Other,Medium,Tank,40100.0
WGTA0010,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651447130.html#dept=EU_Tank,11200.0,EUR,Q4 September 2022,Other,Medium,Tank,11200.0
WGTA0011,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651447132.html#dept=EU_Tank,13200.0,EUR,Q4 September 2022,Other,Medium,Tank,13200.0
W1529856,https://www.cartier.com/fr-fr/montre-tank-louis-cartier_cod44733502651459498.html#dept=EU_Tank,9800.0,EUR,Q4 September 2022,Other,Medium,Tank,9800.0
WSTA0010,https://www.cartier.com/fr-fr/montre-tank-mc_cod25372685655501888.html#dept=EU_Tank,7800.0,EUR,Q4 September 2022,Other,Medium,Tank,7800.0
WSTA0072,https://www.cartier.com/fr-fr/montre-tank-must-de-cartier_cod1647597294988816.html#dept=EU_Tank,3150.0,EUR,Q4 September 2022,Other,Medium,Tank,3150.0
WSTA0040,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235399909.html#dept=EU_Tank,4100.0,EUR,Q4 September 2022,Other,Medium,Tank,4100.0
WSTA0041,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235399912.html#dept=EU_Tank,3000.0,EUR,Q4 September 2022,Other,Medium,Tank,3000.0
WSTA0042,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235399914.html#dept=EU_Tank,2860.0,EUR,Q4 September 2022,Other,Medium,Tank,2860.0
WSTA0052,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235399917.html#dept=EU_Tank,3450.0,EUR,Q4 September 2022,Other,Medium,Tank,3450.0
WSTA0053,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235399920.html#dept=EU_Tank,4500.0,EUR,Q4 September 2022,Other,Medium,Tank,4500.0
WSTA0051,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390235447382.html#dept=EU_Tank,3300.0,EUR,Q4 September 2022,Other,Medium,Tank,3300.0
WSTA0059,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390236386481.html#dept=EU_Tank,3000.0,EUR,Q4 September 2022,Other,Medium,Tank,3000.0
WSTA0061,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390236386483.html#dept=EU_Tank,2860.0,EUR,Q4 September 2022,Other,Medium,Tank,2860.0
WSTA0060,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390236495233.html#dept=EU_Tank,2860.0,EUR,Q4 September 2022,Other,Medium,Tank,2860.0
WSTA0062,https://www.cartier.com/fr-fr/montre-tank-must_cod20346390236495234.html#dept=EU_Tank,3000.0,EUR,Q4 September 2022,Other,Medium,Tank,3000.0
W4TA0016,https://www.cartier.com/fr-fr/montre-tank-must_cod32027475399767409.html#dept=EU_Tank,6150.0,EUR,Q4 September 2022,Other,Medium,Tank,6150.0
W4TA0017,https://www.cartier.com/fr-fr/montre-tank-must_cod32027475399767412.html#dept=EU_Tank,7000.0,EUR,Q4 September 2022,Other,Medium,Tank,7000.0
WGTN0005,https://www.cartier.com/fr-fr/montre-tonneau_cod44733502651447163.html#dept=EU_Cartier-Prive,28100.0,EUR,Q4 September 2022,Other,Medium,Other,28100.0
WGTN0006,https://www.cartier.com/fr-fr/montre-tonneau_cod44733502651447165.html#dept=EU_Cartier-Prive,24200.0,EUR,Q4 September 2022,Other,Medium,Other,24200.0
